product_id,product_name,category,discounted_price,actual_price,discount_percentage,rating,rating_count,review_id,review_title,img_link,product_link
B09MQ9PDHR,SaiEllin Room Heater For Home 2000 Watts Room Heater For Bedroom | ISI Approved With 1 Year Warranty | For 250 Sq. Feet Blower Heater & Room Heaters Home For Winters,"Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|FanHeaters",₹979,"₹1,999",51%,3.9,157,"R3EH3U82O1X3NA,RFZS8GTC3FBL5,RPXUHUM30UTOQ,R1AI9WFQ3G1DHX,RW7GLU8WKBE0M,R8JGWFB8APIP2,R2WSL4EHLPOXQ6,R1B73QMNM4YS1Q","Size of heater is small,good product,Power Cord is too short. How and where to use it? Do I spend further on Extension Board???,Not relatable product. No after sell service,Portable and efficient room heater,Useful product,Best Blower for the office use,Good product for room",https://m.media-amazon.com/images/I/41VYlxCZqLL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/SaiEllin-Heater-Portable-Bedroom-Compact/dp/B09MQ9PDHR/ref=sr_1_364?qid=1672923611&s=kitchen&sr=1-364
B014HDJ7ZE,"Bajaj Majesty Duetto Gas 6 Ltr Vertical Water Heater ( LPG), White","Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|InstantWaterHeaters","₹5,365","₹7,445",28%,3.9,"3,584","R3573XWMBZ88LW,RYNFBD6U8G0VG,R2NLFJL73LNWXM,R1DOYFCE2U82WE,ROTYDHVA4QC9L,R314WOWD2JI7BC,RFMW7AV5SCYI4,R17OEBPM77XXFS","Yet to know the performance,Good,Hamara bajaj...,Battery isue,Good but PNG model is Made In China,Value for money,Expansive,Service and Installation",https://m.media-amazon.com/images/I/31MEXd6TAoL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Bajaj-Majesty-Duetto-LPG-6-Litre/dp/B014HDJ7ZE/ref=sr_1_365?qid=1672923611&s=kitchen&sr=1-365
B07D2NMTTV,Black + Decker BD BXIR2201IN 2200-Watt Cord & Cordless Steam Iron (Green),"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|Irons|SteamIrons","₹3,199","₹3,500",9%,4.2,"1,899","RDXQHIOFK1PKR,R3SVTCGHMIRBEU,R1IZIEXJ4GIYSS,RDUMYFY75NN95,R2GX29CH20R2HN,R246JQ5OCCXV4C,R3OUB0HZCUEZBL,R2ZYHN8QERPN3K","No entanglement,Iron with freedom,Good Iron,Steam iron!,It’s wireless,Good,Wonderful,Light weight and very adjustable to ur family needs",https://m.media-amazon.com/images/I/41ady4ISpWL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Black-Decker-BXIR2201IN-2200-Watt-Cordless/dp/B07D2NMTTV/ref=sr_1_366?qid=1672923611&s=kitchen&sr=1-366
B075K76YW1,"Inalsa Hand Blender| Hand Mixer|Beater - Easy Mix, Powerful 250 Watt Motor | Variable 7 Speed Control | 1 Year Warranty | (White/Red)",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|HandMixers,₹979,"₹1,395",30%,4.2,"15,252","RKYJMDLBEO56M,R376767ZF0GAG9,R34R6IMCCGAV5E,R2JQ1CZWIUOSXX,R30SGGX9LU3IEW,RPP3YL70C1J1I,R2Y8Z95B7LQZHR,RERXVOZZDMCMH","Good,Decent,Ok,Good product,Nice,Good product,Not good as per price,small & elegant hand mixer",https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/413XAuyrxWL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Inalsa-Easy-Mix-200-Watt-Mixer/dp/B075K76YW1/ref=sr_1_367?qid=1672923611&s=kitchen&sr=1-367
B0BNLFQDG2,"Longway Blaze 2 Rod Quartz Room Heater (White, Gray, 800 watts)","Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|ElectricHeaters",₹929,"₹2,199",58%,3.7,4,"R34GHCVBN6M7BX,R3OA62LXAITW86,R3YGN1PYLTA95","Ok product,Worth buying product,Must buyyyyy",https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/51y3Y6qZScL._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/Longway-Blaze-Quartz-Heater-White/dp/B0BNLFQDG2/ref=sr_1_368?qid=1672923611&s=kitchen&sr=1-368
B082ZQ4479,"Prestige PWG 07 Wet Grinder, 2L (Multicolor) with Coconut Scraper and Atta Kneader Attachments, 200 Watt",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Mills&Grinders|WetGrinders,"₹3,710","₹4,330",14%,3.7,"1,662","R138ITHIJ8RJ6M,R1KZ4GHZKT2TPA,R1SUUZASWMKX38,R1UZWXA61RMVAG,R1ITYM212PMU7Y,R3GAC6LEDQRXWV,RCD1ZRKX9XILR,R1JOZFF0PN5PHU","Good,Ease of use,Ok,Very good,Grinding is fine but during grinding little barter leaked from the drum. Kindly suggest.,Good one, but loud.,The quality is good but damaged,Ok 👍👍👍👍",https://m.media-amazon.com/images/I/41-iQHWCwHL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Prestige-Wet-Grinder-PWG-07/dp/B082ZQ4479/ref=sr_1_369?qid=1672923611&s=kitchen&sr=1-369
B09Y358DZQ,"Pigeon Zest Mixer Grinder 3 Speed Control 750 Watt Powerful Copper Motor with 3 Stainless Steel Jars for Dry Grinding, Wet Grinding and Making Chutney and 3 Polycarbonate lids - Blue",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MixerGrinders,"₹2,033","₹4,295",53%,3.4,422,"R1HFQQWKU1B7T9,R3HPSXLWX2RSHO,R2ZFEFLH2H6BOJ,RGRLYUCCNW475,R3V539LPWIH3CD,R2XI5MDOB81641,R22CGQQGZP9IJE,R1UL38ZEBW713N","Not as expected,DON'T BUY pegion products, NO CUSTOMER SERVICE,Not that happy,Undoughtable,Nice product,Value for money mixer,Sound and blade,product have too much scratches on top",https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/31oK2IDhhLL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Pigeon-Powerful-Stainless-Grinding-Polycarbonate/dp/B09Y358DZQ/ref=sr_1_370?qid=1672923611&s=kitchen&sr=1-370
B09M3F4HGB,"Borosil Volcano 13 Fin Oil Filled Radiator Room Heater, 2900 W, Black","Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|ElectricHeaters","₹9,495","₹18,990",50%,4.2,79,"R3E3VUOM7IQWIG,RZ2N6DQS7N3YW,R1M6LN7UHLOFD5,RSFAK41WPQNGS,RFTJVE897RMI1,R5BPUDDXQP2LX,R1RNRZ1O5EQLX2,R2RPW3A6WAAR13","A1,AWESOME PRODUCT,Room heater2900watt need separate power connection,Not upto the mark.,Probably the best build in this category.,A good heater with some additional amazing features which make it a best buy,Not as expected,Nice product",https://m.media-amazon.com/images/I/41qqrzjPySL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Borosil-Volcano-Filled-Radiator-Heater/dp/B09M3F4HGB/ref=sr_1_371?qid=1672923611&s=kitchen&sr=1-371
B07VZH6ZBB,Crompton Solarium Qube 15-L 5 Star Rated Storage Water Heater (Geyser) with Free Installation and Connection Pipes (White and Black),"Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|StorageWaterHeaters","₹7,799","₹12,500",38%,4,"5,160","R18A1K5678ELRR,R3VBWUYTKOOUQ7,R320E1OP4NVG4E,R10EY3S2UI2CVF,R3TWPYZY4WV9SK,R2GYN2RG5YXY61,R2Y6MTG252PZ9P,R1IM78YLKWJZ1B","Best for small Family,The Gyser warms up water very quickly but does not hold hot water for long,It's good,Not up to the mark,One day delivery and installation... excellent service,Waranty card not found,बेहतरीन,Good",https://m.media-amazon.com/images/I/31kbrfC16XL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Crompton-Solarium-Qube-Star-Rated-Storage/dp/B07VZH6ZBB/ref=sr_1_372?qid=1672923611&s=kitchen&sr=1-372
B07F366Z51,"Singer Aroma 1.8 Liter Electric Kettle High Grade Stainless Steel with Cool and Touch Body and Cordless Base, 1500 watts, Auto Shut Off with Dry Boiling (Silver/Black)",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|ElectricKettles,₹949,"₹2,385",60%,4.1,"2,311","R2HOIOV2PZY6Y0,R16YJN41HAWT0T,R3V1KGX1M84MDL,R1MJS2XFJ5XTYU,R1QPQWXB4IZHD9,ROZB42OM5ZUZC,R17BVAUSS4GAE9,R2O4T61G3PT1SL","Useful item,OVERALL NOT VERY BAD,Good quality,For the price ok.,GOOD PRODUCT,Review,Good quality,Short cord and narrow mouth.",https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41RI-hzCnvL._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/Singer-Aroma-1-8-Litre-Electric-Kettle/dp/B07F366Z51/ref=sr_1_373?qid=1672923611&s=kitchen&sr=1-373
B077BTLQ67,"Orient Electric Aura Neo Instant 3L Water Heater (Geyser), 5-level Safety Shield, Stainless Steel Tank (White & Turquoise)","Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|InstantWaterHeaters","₹2,790","₹4,890",43%,3.9,588,"R3MTH1DRIEXJ4M,R29A6Q7HZ6EA5U,R3TD9LHIZPOJZZ,R2PFDWJXL0R5KK,R1FKF3ZE0DND0Q,R3KUJV3XYVM4Z6,RD8XDFHPQTF6M,R2JZWY45ZK4FS3","Overall its good product,Heater is Slow,Small but useful !,Average product quality,Working Good,just missing temprature  Controller.,Nice quality,Good looking and tests patience,Good product with affodable price",https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/21vWJo4CXKL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Orient-Electric-Aura-Neo-IWAN03WSM3/dp/B077BTLQ67/ref=sr_1_374?qid=1672923611&s=kitchen&sr=1-374
B07YSJ7FF1,Crompton Brio 1000-Watts Dry Iron with Weilburger Coating (Sky Blue and White),"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|Irons|DryIrons",₹645,"₹1,100",41%,4,"3,271","R29AV9WKFL78NP,RWFBNIYQTMW4A,R11CTFK86N4XV0,R2KD2NV6SEZGHN,R3DPGVFQ8PV47O,RBQ1DML3XWOLI,R1JRJHAW9JYVQ5,R3Q5M78JBLPTF5","Good,Easy to handling ..satisfied,Good,Good,Quality product,Good Product,Nice,Hanske taka product",https://m.media-amazon.com/images/I/41Yb7bZL3nL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Crompton-BRIO-1000-Years-Warranty/dp/B07YSJ7FF1/ref=sr_1_375?qid=1672923611&s=kitchen&sr=1-375
B07TXCY3YK,"Butterfly Hero Mixer Grinder, 500W, 3 Jars (Grey)",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MixerGrinders,"₹2,237.81","₹3,899",43%,3.9,"11,004","R1OW9TWGTIS29M,R2X2WOP22DNGDV,R2M132CK318U3F,R3SCT96D2225LJ,R368748X71CS6N,R2986V8U04JEIG,R167KSSEHI9SV,R2UI7KAL0FX21X","Good quality,Super 👌,Worth for the money but the knob is slippery,Good product,Good quality,Nothing,Worthy product,Good",https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41buv8eJQtL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Butterfly-Hero-500-Mixer-Grinder/dp/B07TXCY3YK/ref=sr_1_379?qid=1672923611&s=kitchen&sr=1-379
B07TC9F7PN,Racold Eterno Pro 25L Vertical 5 Star Storage Water Heater (Geyser) with free Standard Installation and free Installation Pipes,"Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|StorageWaterHeaters","₹8,699","₹16,899",49%,4.2,"3,195","RMAC0LO0EDHO9,R1UZCDEE5WMPNY,R35RTKDU6GUF5G,R1WHY9P0NTWTUZ,R2Z12TXTO619EK,R38I9UZZJQWPZL,R1S5FKLP0IY3KE,R32Q73104YVTTE","Worth money,Average,Morden geyser , very nice, value for money,Value for money,Voltage issue after geyser installation,Model looks nice but charged for connection pipes.,Very good Geyser. Worth every penny.,Quick service",https://m.media-amazon.com/images/I/31Ex4oSr8RL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Racold-Eterno-Pro-Vertical-Metallic/dp/B07TC9F7PN/ref=sr_1_380?qid=1672923611&s=kitchen&sr=1-380
B09NS5TKPN,"LG 1.5 Ton 5 Star AI DUAL Inverter Split AC (Copper, Super Convertible 6-in-1 Cooling, HD Filter with Anti-Virus Protection, 2022 Model, PS-Q19YNZE, White)","Home&Kitchen|Heating,Cooling&AirQuality|AirConditioners|Split-SystemAirConditioners","₹42,990","₹75,990",43%,4.3,"3,231","R2GZHWNGVMBJFG,R3L27H7N1WH5BG,R200QONLM29B4B,RSGSF2Y8TNWD0,R2WCFFUYEJ2QLS,RNJ6P4996W6TH,R21MEVVJ4JZS79,R9RZUDWJS5AWT","Very nice,Efficient but little costly.,Good product but disappointing after sales service,After 30 days review ⭐⭐⭐⭐⭐,Good Product, Expensive Installation,Good,Adequately quiet, cooling is good, features are more than sufficient.,Nice and quick cooling .",https://m.media-amazon.com/images/I/21ywp-zfTjL._SY445_SX342_QL70_FMwebp_.jpg,https://www.amazon.in/LG-Convertible-Anti-Virus-Protection-PS-Q19YNZE/dp/B09NS5TKPN/ref=sr_1_381?qid=1672923611&s=kitchen&sr=1-381
B00LP9RFSU,"Eureka Forbes Aquasure Amrit Twin Cartridge (Pack of 2), White",Home&Kitchen|Kitchen&HomeAppliances|WaterPurifiers&Accessories|WaterPurifierAccessories,₹825,₹825,0%,4,"3,246","R2UVKVQN13D4BP,ROIDOHU6ZPBY6,RVYETD2GBOPL1,R35DGGWKAGGN7H,R2NH2WT3ZLS63K,R29HIGIR59F1T6,R2G5PWMPUJRZK5,R3LMAD40N5XICA","Pack of two but only one compatible,Using the product regularly,Price  is very high.,Very poor quality,Good,Good product but durability has come down over the period of time.,Great quick delivery. New product, and very reasonable cost,Good product from eureka forbes ... Worst external packing from Amazon delivery",https://m.media-amazon.com/images/I/41WfA7FDnzL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Eureka-Forbes-Amrit-Twin-Cartridge/dp/B00LP9RFSU/ref=sr_1_382?qid=1672923611&s=kitchen&sr=1-382
B0B7L86YCB,Green Tales Heat Seal Mini Food Sealer-Impulse Machine for Sealing Plastic Bags Packaging,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|VacuumSealers,₹161,₹300,46%,2.6,24,"R3M6NH8U0C7JBM,R32DO8SLNF2JSA,R3U0NCD7XO2KX4,R3A34J0QMEWYPJ,R3P9E303DFLLWO,R18Z15U25MM9WZ,R1A9K53T8ZSX14,R1TS0MH0S4ZXZP","It is broken,Could have been a bit better,The first one was not working and the replacement was sent without box with a used piece,Super cool,Great,Product does not work,Product was not too good it only seal normal thin polybag,Good. Works",https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/411NB1EXJNL._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/Green-Tales-Sealer-Impulse-Machine-Packaging/dp/B0B7L86YCB/ref=sr_1_383?qid=1672923611&s=kitchen&sr=1-383
B09VPH38JS,SaleOn Instant Coal Heater 500W Charcoal Burner Electric Stove Hot Plate - Mix Colors - Pack of 1 - Only Charcoal Heater,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|InductionCooktop,₹697,"₹1,499",54%,3.8,144,"R8P1LH1QES7X5,R3P0F39HVQX1F2,R1F4WX53SB8ZKQ,RU9DOPO6AYDMQ,R8GI3QXXT6HDE,R14LR72Y74A8AE,R146T7C5DJS2HC,RAZSYIJNF6OTY","Works well enough,Overall good,Performance,Good For Tea , Coffee and Hot water Only...,Yes it's only coal heater,Na,Very good item..,Good buy",https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/51kEztAe73L._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/SaleOn-Charcoal-Electric-Appliances-Mix-colors/dp/B09VPH38JS/ref=sr_1_384?qid=1672923611&s=kitchen&sr=1-384
B01MUAUOCX,"Sujata Chutney Steel Jar, 400 ml, (White), Stainless Steel",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|SmallApplianceParts&Accessories,₹688,₹747,8%,4.5,"2,280","R4YUH7EZ5DB9C,R1CIOU739KNQAX,R2KCDNY1S0C382,RCMGM5B1EHGHZ,R2IIIEMH4MYPA3,RM0CKWZYGTO62,R27N3CJ0NTDZZ2,RBNBAX3RV9RPS","Hope it will last long,Superb product,This is new version, with safety locks.,Original and Good,One of the Best you can expect,Sujata chutney jar,Quality,Original Product at reasonable price",https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/315uFBgWK3L._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/SUJATA-Chutney-Jar-Small-8x8x8cm/dp/B01MUAUOCX/ref=sr_1_386?qid=1672923611&s=kitchen&sr=1-386
B09MB3DKG1,"KHAITAN AVAANTE KA-2013 1200 Watt 3-Rod Halogen Heater (1200 Watts, Grey)","Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|HalogenHeaters","₹2,199","₹3,999",45%,3.5,340,"R1DID47Y3SOM8N,RDR64CJXIU14Q,R35FYRYXQJUQKR,R2ICWHHEJJKM14,R27C6A2VQ1DCPT,R3IUDCLTBUPUIQ,R3VFX06LEJWEGM,R3KYBU80FW4GW4","Broken product,working related issue,Satisfactory,The product needs to be checked for defects  before despatch to customer,Value for Money,Value for Money & effective,Item broken after some time .,Quality is good,",https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41UBtJFuwEL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/KHAITAN-AVAANTE-KA-2013-Halogen-Heater/dp/B09MB3DKG1/ref=sr_1_387?qid=1672923611&s=kitchen&sr=1-387
B08QHLXWV3,Kenstar 2400 Watts 9 Fins Oil Filled Radiator with PTC Fan Heater (BLACK GOLD),"Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|FanHeaters","₹6,850","₹11,990",43%,3.9,144,"ROG35PUVPRISM,RHMZ3T3WZDDMY,R1XMM783W6HJM9,R16YT7DTQMBX3D,R3S2TJNZAZMVLI,R385Q4NWD7KZ02,R15GMMIQGLF7KU,R2ITKFEBWVWQGC","Enough only for 10* 10 room as the outlet is small,The product is good,Looks like a used product which is refurbished and the wheels provided with the the heater are old.,Helpful,Not radiating much heat even though it is working.,Good quality,Excellent product to have,No use",https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41g0U0-t1RL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Kenstar-Watts-Filled-Radiator-Heater/dp/B08QHLXWV3/ref=sr_1_388?qid=1672923611&s=kitchen&sr=1-388
B07G147SZD,NEXOMS Instant Heating Water Tap Wall Mounted with 3 Pin Indian Plug (16Amp),"Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|InstantWaterHeaters","₹2,699","₹3,799",29%,4,727,"R2ON03LZDME2KG,R3GEWALK7AZ64O,R277DIP6RNNLR7,RH39YOGKX760V,R2W2Q565AZ4296,RFY606NHN2Z3N,R1KL1PIXVKYROE,R37KB1BSN1FO5Q","A must buy product for every house specially in North India.,Good,Amazing product, it's worth buying,Temperature of heating,Either HOT or COLD, not mixed water.,Worthless item,Great product,Purpose is not fully served",https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41A6EmdtN8L._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/NEXOMS-Instant-Heating-Mounted-Stainless/dp/B07G147SZD/ref=sr_1_389?qid=1672923611&s=kitchen&sr=1-389
B09LH32678,"JIALTO Mini Waffle Maker 4 Inch- 350 Watts: Stainless Steel Non-Stick Electric Iron Machine for Individual Belgian Waffles, Pan Cakes, Paninis or Other Snacks - Aqua blue",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|WaffleMakers&Irons,₹899,"₹1,999",55%,4,832,"R1DVAMEM902WBM,R1R4DU6U8Z5A9C,R3R2TJZ3XDR2N9,RFCKXSEJOQX6W,R1Q6MS7EA3RQY5,R3JZS3OD2HDHCY,R29RVFGNYHN850,RO3Q0361RMHT8","It’s amazing but I think waffle should be more crisp but it’s Ok.,Value for Money,Good product,Go for it!!,Takes a while to cook,Not giving it 5 stars as there was no measuring cup as promised.,Value for money,very good however size is small",https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41Ps3i9b4HL._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/BONIRY-Waffle-Maker-Inch-Watts/dp/B09LH32678/ref=sr_1_390?qid=1672923611&s=kitchen&sr=1-390
B09R1YFL6S,"Candes BlowHot All in One Silent Blower Fan Room Heater (ABS Body, White, Brown) 2000 Watts","Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|FanHeaters","₹1,090","₹2,999",64%,3.5,57,"RNDYBQHMT47QL,R279Z47TD2BTW0,R1KIQPBI7LXLZY,R18R9LYERVQDHJ,R1ESPXIP4APAI5,R1O99FX1SFVXWL,R2WZLXK8360X7Y","Best performance, Best in such that cost..,Nice,Not good,Nise product best use into winter ❄️❄️,Deamig,Durability,The air blow output is good",https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41C90o+3GOL._SX300_SY300_.jpg,https://www.amazon.in/Candes-BlowHot-Silent-Blower-Heater/dp/B09R1YFL6S/ref=sr_1_388?qid=1672923612&s=kitchen&sr=1-388
B07Q4NJQC5,Ionix Jewellery Scale | Weight Scale | Digital Weight Machine | weight machine for gold | Electronic weighing machines for Jewellery 0.01G to 200G Small Weight Machine for Shop - Silver,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|DigitalKitchenScales,₹295,₹599,51%,4,"1,644","R34GKFJOAIA0ZM,R21T7HG6Q62LKN,R2UXMZPMNM3JGP,R3FRIGI0KXGVOD,R1ZNM3HOV64QED,R21SPI0C2CAAWN,R1HSU2YSMNNHKF,RYX7V566YA4IQ","Good product 👍,Perfect for all the stoners out there.,Good product,Nice,This is a nice and helpful product. .,Easy to use,Good,Easy to use machine",https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41iZgQu0WLL._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/Ionix-Digital-Kitchen-Jewellery-Weighing/dp/B07Q4NJQC5/ref=sr_1_389?qid=1672923612&s=kitchen&sr=1-389
B097RN7BBK,"Kitchen Kit Electric Kettle, 1.8L Stainless Steel Tea Kettle, Fast Boil Water Warmer with Auto Shut Off and Boil Dry Protection Tech",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|Kettle&ToasterSets,₹479,"₹1,999",76%,3.4,"1,066","RR0XZNLNGQQUU,ROZ7GLYC4255J,R39BNXWIK6E894,RO5MNH2EETV7Y,RQESDHNQG4JEE,R1ARLE60GL6DTT,R39SJDQ1BMFLRZ,R74664PDS2LKO","Ok,Very good product,Broken item riceved,Everything is good but the wire length is too small,ok,Nice,So far so good,Average used",https://m.media-amazon.com/images/I/31B-f4QcESS._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Kitchen-Kit-Electric-Stainless-Protection/dp/B097RN7BBK/ref=sr_1_390?qid=1672923612&s=kitchen&sr=1-390
B097MKZHNV,Racold Pronto Pro 3Litres 3KW Vertical Instant Water Heater (Geyser),"Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|InstantWaterHeaters","₹2,949","₹4,849",39%,4.2,"7,968","RG9KNQN3E5K2O,R3QKEI2SGY9HHY,R2R5MGEDVA55JE,R2AU8713HTPVYG,RJ05T5WBN8SDA,RQELQR0TU48E,RDXWINVIMDE9W,R3PFU7N4OQCZ68","Good to go for small family. Indicater and installation issues.,Very nice product,Worth buying,Best gyser,Good,Goodwill,Bit costlier than other products in the market of its kind but quality is also very good.,Working is fine",https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/314qO8dyvRL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Racold-Pronto-3Litres-Vertical-Instant/dp/B097MKZHNV/ref=sr_1_391?qid=1672923612&s=kitchen&sr=1-391
B07LG96SDB,ESN 999 Supreme Quality 1500W Immersion Water Heater Rod (Black),"Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|ImmersionRods",₹335,₹510,34%,3.8,"3,195","R205BUIEOZSB27,R3KAOEMO5MHN5A,R1DD7V7FUTYL3H,R5IQN4CBEDBAH,R1H10C8T2140MN,R1GE3ZFKDOX0KC,R3VTBRIS9BCUR4,R3EH023Z1ERZZB","Poor product,Not working Properly,Average,Nice items,Cord is not enough long,Good,Goog,Everything is fine except cord length",https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41d2SJq5sxL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/ESN-999-Quality-Immersion-Heater/dp/B07LG96SDB/ref=sr_1_392?qid=1672923612&s=kitchen&sr=1-392
B08KS2KQTK,"Pajaka® South Indian Filter Coffee Maker 200 ML 2-4 Cup / Mugs / Glass | Madras Kaapi/ Kappi Drip Decoction Maker / Makers / Brewer / Pot or Drip / Dripper Made of Stainless Steel | Non-Electric Machine / Appliances / Utensils Medium Size for Home and Kitchen, Office, Cefe Traditional Item / Product | Used for making Country /Desi Style French Press Espresso Nespresso Expresso Cappuccino Instant Black Coffee | Best flavoured with Grounded Arabica Roasted Crushed Grind Coffee Beans","Home&Kitchen|Kitchen&HomeAppliances|Coffee,Tea&Espresso|DripCoffeeMachines",₹293,₹499,41%,4.1,"1,456","R1TTVJ336C14LC,R327QF3X1RB0MK,R2HRVWXBERG050,R30OSVBH5LSPGK,RLX900TDISJGG,RG1W93HZ0LNQX,R86A6O666WPGN,R1DHC6KSI9M5AM","Okay Okay kind of product,Good quality though bit expensive,Easy to use,Quality is good,Good quality product,Just Okay,Very thin steel.,Super",https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/31+EgPqYa6L._SX300_SY300_.jpg,https://www.amazon.in/n1-Retail-Stainless-Indian-Coffee/dp/B08KS2KQTK/ref=sr_1_393?qid=1672923612&s=kitchen&sr=1-393
B095K14P86,"Saiyam Stainless Steel Espresso Maker Stovetop Coffee Percolator Italian Coffee Maker Moka Pot (4 Cup - 200 ml, Silver)","Home&Kitchen|Kitchen&HomeAppliances|Coffee,Tea&Espresso|StovetopEspressoPots",₹599,"₹1,299",54%,4.2,590,"R1BLYOBTCRQS4K,R1VVLMK1TC1KVO,R1FU65T3QMAHXJ,R2CXQLO9ZQRV83,R39X6B5DPGVQLW,R1TXSJNPJK3GGM,R2NOAG9D9PY1MD,R10D7UXTTY2ZIC","Excellent coffee maker,Sturdy quality product!,Good product,Just go for it!,Mokapot's upward filteration is messy,i felt its more of a joy to prepare concoction in this espresso maker,Good product,Espresso quality",https://m.media-amazon.com/images/I/414gUKUBHML._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Saiyam-Stainless-Espresso-Maker-Percolator/dp/B095K14P86/ref=sr_1_394?qid=1672923612&s=kitchen&sr=1-394
